idx,AirGap_pred,AirGap_gt,err
1703,702.99054,652.0,50.99054
1704,703.18085,654.0,49.180847
1705,702.98456,653.0,49.98456
1706,701.0992,653.0,48.099182
1707,702.22974,653.0,49.229736
1708,702.5176,652.0,50.51758
1709,701.95996,653.0,48.95996
1710,702.5094,653.0,49.5094
1711,703.287,654.0,49.286987
1712,702.9533,653.0,49.95331
1713,703.6328,653.0,50.632812
1714,700.553,652.0,48.55298
1715,702.2296,651.0,51.229614
1716,703.31177,653.0,50.311768
1717,703.1209,654.0,49.12091
1718,702.1796,654.0,48.179626
1719,702.3268,654.0,48.326782
1720,703.0907,653.0,50.0907
1721,702.2678,652.0,50.267822
1722,701.0554,652.0,49.05542
1723,702.41736,653.0,49.41736
1724,702.59265,653.0,49.59265
1725,702.2407,653.0,49.240723
1726,701.09375,653.0,48.09375
1727,700.94196,653.0,47.941956
1728,702.1904,652.0,50.19043
1729,703.3763,653.0,50.37628
1730,700.8014,654.0,46.80139
1731,701.85333,654.0,47.853333
1732,701.74695,654.0,47.74695
1733,701.30676,653.0,48.306763
1734,700.1831,654.0,46.183105
1735,700.6751,652.0,48.67511
1736,703.26135,653.0,50.261353
1737,702.2135,653.0,49.2135
1738,700.68933,653.0,47.68933
1739,700.35223,653.0,47.352234
1740,699.954,653.0,46.95398
1741,700.7434,652.0,48.74341
1742,700.3252,653.0,47.325195
1743,700.8202,653.0,47.82019
1744,702.85803,654.0,48.858032
1745,702.1852,654.0,48.18518
1746,699.5587,653.0,46.558716
1747,699.355,653.0,46.35498
1748,700.01385,652.0,48.013855
1749,702.1382,653.0,49.138184
1750,700.12744,653.0,47.12744
1751,700.9145,654.0,46.91449
1752,701.6155,653.0,48.61548
1753,700.6161,653.0,47.61609
1754,698.7337,653.0,45.733704
1755,699.40436,653.0,46.404358
1756,700.63306,653.0,47.633057
1757,702.0027,654.0,48.002686
1758,700.35815,654.0,46.358154
1759,700.4791,654.0,46.479126
1760,700.7865,653.0,47.7865
1761,701.0217,652.0,49.02173
1762,699.5935,653.0,46.593506
1763,700.3173,653.0,47.31732
1764,701.2301,654.0,47.230103
1765,701.2704,653.0,48.270386
1766,699.30475,653.0,46.30475
1767,699.8151,653.0,46.815125
1768,700.49384,653.0,47.493835
1769,701.4252,652.0,49.42517
1770,700.4105,653.0,47.410522
1771,700.98645,654.0,46.98645
1772,701.3826,653.0,48.38263
1773,701.44586,653.0,48.44586
1774,699.2913,653.0,46.29132
1775,699.9166,652.0,47.916626
1776,701.2226,653.0,48.222595
1777,701.30786,653.0,48.30786
1778,700.0292,653.0,47.029175
1779,700.21075,653.0,47.210754
1780,699.73627,653.0,46.736267
1781,699.7754,652.0,47.77539
1782,698.91144,653.0,45.911438
1783,699.75745,653.0,46.757446
1784,701.06415,654.0,47.064148
1785,700.35095,653.0,47.350952
1786,698.5532,653.0,45.553223
1787,698.71826,653.0,45.71826
1788,699.63403,652.0,47.634033
1789,700.49963,653.0,47.499634
1790,698.6575,653.0,45.65747
1791,700.153,653.0,47.153015
1792,699.38574,653.0,46.385742
1793,698.967,653.0,45.96698
1794,698.2942,653.0,45.29419
1795,698.6395,653.0,45.639526
1796,700.2758,653.0,47.275818
1797,700.06177,654.0,46.061768
1798,697.717,653.0,44.71698
1799,698.0444,653.0,45.044373
1800,698.44885,653.0,45.448853
1801,698.56616,651.0,47.566162
1802,697.6509,653.0,44.65088
1803,698.1924,652.0,46.192383
1804,699.74084,654.0,45.740845
1805,699.1086,653.0,46.10858
1806,697.29266,653.0,44.292664
1807,697.2263,653.0,44.22632
1808,697.9497,652.0,45.949707
1809,698.81805,653.0,45.818054
1810,698.2252,653.0,45.22522
1811,698.9514,653.0,45.951416
1812,699.3385,653.0,46.3385
1813,698.2609,653.0,45.260925
1814,696.4238,652.0,44.42383
1815,696.44617,653.0,43.446167
1816,698.5619,652.0,46.56189
1817,699.03143,654.0,45.031433
1818,697.65796,653.0,44.65796
1819,697.3341,653.0,44.334106
1820,696.771,653.0,43.770996
1821,697.99713,653.0,44.99713
1822,695.78595,652.0,43.78595
1823,697.46185,653.0,44.461853
1824,697.38916,653.0,44.38916
1825,698.15924,653.0,45.15924
1826,696.69293,653.0,43.692932
1827,697.4216,653.0,44.42157
1828,697.6861,652.0,45.686096
1829,697.2788,651.0,46.27881
1830,696.9833,653.0,43.983276
1831,697.799,653.0,44.79901
1832,697.83704,653.0,44.837036
1833,697.9418,653.0,44.941772
1834,696.4297,653.0,43.429688
1835,697.283,652.0,45.28302
1836,698.18976,652.0,46.18976
1837,698.5604,653.0,45.560425
1838,697.5336,653.0,44.53363
1839,697.3653,653.0,44.365295
1840,696.98505,653.0,43.985046
1841,697.6666,651.0,46.666626
1842,697.46,653.0,44.460022
1843,697.6393,653.0,44.639282
1844,698.27826,653.0,45.27826
1845,697.5745,653.0,44.574524
1846,696.5631,653.0,43.56311
1847,697.83746,653.0,44.837463
1848,697.7713,652.0,45.7713
1849,699.22577,653.0,46.22577
1850,697.86316,653.0,44.86316
1851,699.025,653.0,46.025024
1852,698.59705,653.0,45.597046
1853,698.23315,653.0,45.233154
1854,697.68274,652.0,45.68274
1855,698.7754,653.0,45.77539
1856,698.6787,652.0,46.67871
1857,699.8164,653.0,46.816406
1858,698.73517,653.0,45.73517
1859,697.81433,653.0,44.81433
1860,698.7276,653.0,45.7276
1861,698.0492,652.0,46.049194
1862,698.8246,651.0,47.824585
1863,699.6558,653.0,46.655823
1864,699.5959,653.0,46.595886
1865,699.5925,653.0,46.59253
1866,697.53906,652.0,45.539062
1867,697.9218,653.0,44.921814
1868,698.8685,652.0,46.86853
1869,699.78784,652.0,47.78784
1870,698.1808,652.0,46.180786
1871,700.17053,653.0,47.170532
1872,699.3863,653.0,46.38629
1873,699.1169,652.0,47.116882
1874,697.7176,651.0,46.71759
1875,697.5105,652.0,45.510498
1876,699.61615,652.0,47.61615
1877,700.15674,653.0,47.15674
1878,699.04407,653.0,46.044067
1879,698.9594,653.0,45.95941
1880,698.416,653.0,45.416016
1881,699.2656,652.0,47.265625
1882,697.95953,652.0,45.959534
1883,698.9515,651.0,47.951477
1884,698.98126,653.0,45.981262
1885,700.41144,653.0,47.411438
1886,697.82434,653.0,44.82434
1887,698.34784,651.0,47.34784
1888,697.7296,651.0,46.729614
1889,699.9457,651.0,48.94568
1890,698.3589,653.0,45.358887
1891,697.9915,653.0,44.991516
1892,697.8279,653.0,44.82788
1893,700.0293,653.0,47.029297
1894,698.4291,652.0,46.429077
1895,698.7886,651.0,47.788574
1896,699.8142,651.0,48.81421
1897,701.533,652.0,49.53302
1898,698.39276,653.0,45.39276
1899,698.7505,653.0,45.75049
1900,698.1931,652.0,46.193115
1901,700.7002,651.0,49.700195
1902,698.6326,651.0,47.63263
1903,699.84045,652.0,47.840454
1904,699.8657,653.0,46.865723
1905,701.6649,653.0,48.664917
1906,698.2959,653.0,45.2959
1907,698.1326,653.0,45.13263
1908,698.93915,652.0,46.939148
1909,702.4007,652.0,50.400696
1910,700.78973,652.0,48.789734
1911,700.4457,653.0,47.44568
1912,700.78345,652.0,48.783447
1913,702.0656,652.0,50.065613
1914,699.22266,651.0,48.222656
1915,699.259,651.0,48.258972
1916,699.90137,651.0,48.901367
1917,703.1045,653.0,50.104492
1918,699.4867,653.0,46.486694
1919,700.2844,653.0,47.284424
1920,700.37854,652.0,48.37854
1921,701.45276,651.0,50.45276
1922,698.7217,651.0,47.72168
1923,699.7736,651.0,48.77362
1924,700.4629,653.0,47.46289
1925,702.434,652.0,50.43402
1926,698.941,651.0,47.94098
1927,699.6302,651.0,48.630188
1928,700.08813,651.0,49.088135
1929,702.1571,651.0,51.157104
1930,699.3581,652.0,47.358093
1931,700.0414,653.0,47.04138
1932,699.9206,653.0,46.920593
1933,702.0857,652.0,50.085693
1934,698.6142,651.0,47.614197
1935,699.44226,651.0,48.44226
1936,700.48785,652.0,48.487854
1937,701.68225,652.0,49.68225
1938,698.72034,653.0,45.720337
1939,700.3334,652.0,48.333374
1940,699.17316,651.0,48.173157
1941,701.1651,651.0,50.1651
1942,697.1821,651.0,46.18213
1943,699.43164,651.0,48.43164
1944,700.49133,652.0,48.491333
1945,700.6744,653.0,47.674377
1946,697.49023,652.0,45.490234
1947,698.4065,651.0,47.406494
1948,698.4235,652.0,46.423523
1949,701.0178,651.0,50.017822
1950,698.14746,652.0,46.14746
1951,699.48737,652.0,47.487366
1952,700.4648,651.0,49.464783
1953,699.56274,652.0,47.562744
1954,697.1899,651.0,46.18988
1955,698.7438,651.0,47.743774
1956,699.7689,652.0,47.76892
1957,701.82153,652.0,49.821533
1958,697.1985,653.0,44.198486
1959,697.9186,651.0,46.91858
1960,698.0782,651.0,47.078186
1961,699.87537,650.0,49.875366
1962,697.67786,651.0,46.677856
1963,698.7946,652.0,46.794617
1964,699.23004,652.0,47.23004
1965,700.2152,651.0,49.21521
1966,696.7012,651.0,45.70117
1967,697.92377,651.0,46.923767
1968,699.97076,651.0,48.970764
1969,700.00793,651.0,49.007935
1970,698.14734,651.0,47.14734
1971,699.66797,652.0,47.66797
1972,699.9681,652.0,47.96808
1973,701.2267,651.0,50.226685
1974,696.24805,651.0,45.248047
1975,697.47974,651.0,46.479736
1976,699.9845,651.0,48.984497
1977,701.0504,652.0,49.050415
1978,697.8451,652.0,45.845093
1979,698.26196,652.0,46.261963
1980,698.5841,652.0,46.584106
1981,699.8476,651.0,48.847595
1982,697.0631,651.0,46.06311
1983,698.2074,651.0,47.207397
1984,699.8087,652.0,47.808716
1985,700.1734,652.0,48.1734
1986,696.86993,651.0,45.869934
1987,698.2546,651.0,47.254578
1988,699.0798,651.0,48.079773
1989,701.3644,650.0,51.36438
1990,696.3715,651.0,45.37152
1991,697.75,652.0,45.75
1992,699.0435,651.0,48.043518
1993,700.32996,651.0,49.329956
1994,696.1957,651.0,45.19568
1995,696.6206,650.0,46.620605
1996,698.9217,651.0,47.92169
1997,700.6719,652.0,48.671875
1998,697.8614,651.0,46.86139
1999,697.7312,651.0,46.7312
2000,698.79114,651.0,47.791138
2001,699.661,650.0,49.66101
2002,696.8223,650.0,46.822327
2003,697.65533,651.0,46.655334
2004,699.3899,652.0,47.389893
2005,699.3107,651.0,48.31073
2006,695.6443,651.0,44.644287
2007,695.6843,651.0,44.684326
2008,698.5144,650.0,48.514404
2009,701.5021,651.0,50.502075
2010,697.10187,651.0,46.101868
2011,696.6449,651.0,45.644897
2012,698.4132,651.0,47.413208
2013,698.79205,651.0,47.792053
2014,696.51733,650.0,46.517334
2015,697.3177,650.0,47.317688
2016,699.72003,650.0,49.72003
2017,701.32153,652.0,49.321533
2018,696.30585,651.0,45.305847
2019,696.37695,651.0,45.376953
2020,698.0432,651.0,47.043213
2021,698.33746,650.0,48.337463
2022,695.4824,651.0,44.48242
2023,696.7447,651.0,45.74469
2024,699.0507,651.0,48.05072
2025,700.7771,651.0,49.7771
2026,695.5664,651.0,44.566406
2027,695.2203,650.0,45.220276
2028,697.86194,651.0,46.86194
2029,698.84845,651.0,47.84845
2030,696.5124,650.0,46.51239
2031,698.0889,651.0,47.08893
2032,699.6515,651.0,48.65149
2033,701.15356,651.0,50.153564
2034,695.78864,651.0,44.788635
2035,695.9635,651.0,44.9635
2036,698.28296,650.0,48.28296
2037,698.6366,652.0,46.636597
2038,695.349,651.0,44.349
2039,695.92126,650.0,45.921265
2040,697.5288,651.0,46.52881
2041,700.28424,649.0,51.28424
2042,695.61285,650.0,45.612854
2043,695.5552,651.0,44.555176
2044,697.86316,652.0,45.86316
2045,697.9813,651.0,46.981323
2046,695.07056,651.0,44.070557
2047,696.70465,651.0,45.70465
2048,698.8057,651.0,47.805725
2049,699.855,650.0,49.85498
2050,696.04193,651.0,45.04193
2051,696.3306,651.0,45.330627
2052,698.3133,651.0,47.313293
2053,698.0441,650.0,48.04413
2054,695.3083,651.0,44.30829
2055,696.8419,650.0,46.84192
2056,699.07263,650.0,49.07263
2057,700.5292,650.0,50.529175
2058,697.0999,652.0,45.099915
2059,696.9176,651.0,45.917603
2060,698.20074,651.0,47.200745
2061,699.2761,651.0,48.276123
2062,696.3778,650.0,46.377808
2063,698.1195,650.0,48.119507
2064,700.06836,650.0,50.06836
2065,700.86475,651.0,49.864746
2066,696.4276,651.0,45.427612
2067,697.1103,650.0,47.11029
2068,698.36896,650.0,48.368958
2069,698.3354,650.0,48.33539
2070,697.1458,650.0,47.145813
2071,698.41693,651.0,47.41693
2072,700.19464,651.0,49.19464
2073,699.77954,651.0,48.77954
2074,697.2727,650.0,47.272705
2075,697.28174,649.0,48.28174
2076,698.19934,650.0,48.19934
2077,699.7493,650.0,49.74933
2078,698.26105,651.0,47.261047
2079,697.08435,651.0,46.08435
2080,699.17004,651.0,48.170044
2081,700.5901,650.0,50.590088
2082,696.9988,650.0,46.99878
2083,698.09314,650.0,48.09314
2084,698.8253,650.0,48.825317
2085,700.12225,651.0,49.122253
2086,697.99884,651.0,46.99884
2087,696.49493,650.0,46.494934
2088,698.33075,650.0,48.33075
2089,700.311,650.0,50.310974
2090,698.1494,649.0,49.149414
2091,698.59515,650.0,48.595154
2092,697.61615,650.0,47.61615
2093,699.60394,650.0,49.603943
2094,697.8224,650.0,47.822388
2095,696.00555,649.0,47.005554
2096,698.6293,650.0,48.629272
2097,701.3091,650.0,51.309082
2098,698.5162,651.0,47.516174
2099,697.8334,651.0,46.833374
2100,696.50684,650.0,46.506836
2101,698.6715,650.0,48.67151
2102,697.8423,649.0,48.842285
2103,696.8074,649.0,47.807373
2104,699.00604,650.0,49.006042
2105,700.71387,651.0,49.713867
2106,697.4636,650.0,47.463623
2107,697.2663,650.0,47.266296
2108,695.63306,651.0,44.633057
2109,698.6501,650.0,48.650085
2110,699.21735,649.0,50.217346
2111,696.3818,651.0,45.381775
2112,698.4808,651.0,47.480774
2113,700.3435,650.0,50.343506
2114,697.25793,650.0,47.257935
2115,696.5304,649.0,47.530396
2116,696.05554,650.0,46.055542
2117,699.1842,650.0,49.184204
2118,699.0054,650.0,49.00537
2119,696.045,650.0,46.044983
2120,697.74,650.0,47.73999
2121,698.5756,650.0,48.575623
2122,696.4671,649.0,47.467102
2123,697.58826,650.0,47.588257
2124,697.2287,650.0,47.2287
2125,699.1129,651.0,48.112915
2126,699.4203,650.0,49.420288
2127,695.2338,650.0,45.233826
2128,697.5325,649.0,48.53247
2129,699.1829,649.0,50.182922
2130,698.7075,649.0,49.70752
2131,698.3316,650.0,48.331604
2132,697.0968,650.0,47.0968
2133,699.1067,650.0,49.10669
2134,698.6035,650.0,48.603516
2135,695.6197,649.0,46.61969
2136,697.2163,650.0,47.21631
2137,699.473,650.0,49.473022
2138,698.7772,651.0,47.77722
2139,698.60095,650.0,48.600952
2140,696.9998,650.0,46.999817
2141,698.35815,649.0,49.358154
2142,699.0653,649.0,50.065308
2143,697.30383,648.0,49.303833
2144,699.1673,650.0,49.167297
2145,700.61804,650.0,50.618042
2146,699.17737,650.0,49.17737
2147,697.91235,650.0,47.912354
2148,696.2549,650.0,46.254883
2149,699.1238,649.0,50.12378
2150,700.2152,649.0,51.21521
2151,697.6708,650.0,47.670776
2152,697.85956,650.0,47.85956
2153,699.97723,650.0,49.977234
2154,698.33484,650.0,48.33484
2155,697.5814,648.0,49.58142
2156,697.66693,648.0,49.66693
2157,699.6719,649.0,50.671875
2158,700.512,650.0,50.512024
2159,697.8011,650.0,47.801086
2160,696.98157,650.0,46.981567
2161,698.9417,650.0,48.94171
2162,698.5331,648.0,50.53308
2163,698.9485,649.0,49.948486
2164,697.4269,650.0,47.42688
2165,700.2778,650.0,50.27777
2166,699.44604,650.0,49.446045
2167,697.8299,649.0,48.829895
2168,695.439,649.0,46.439026
2169,698.4199,648.0,50.41992
2170,698.72577,649.0,49.72577
2171,698.7288,649.0,49.72882
2172,697.84454,650.0,47.844543
2173,698.6521,650.0,48.6521
2174,699.13184,650.0,49.131836
2175,697.5808,649.0,48.58081
2176,696.22235,648.0,48.22235
2177,699.13684,649.0,50.13684
2178,699.9603,650.0,49.960327
2179,699.777,650.0,49.776978
2180,696.34143,650.0,46.34143
2181,698.61523,649.0,49.615234
2182,698.7028,648.0,50.70282
2183,697.6232,648.0,49.62323
2184,695.689,649.0,46.689026
2185,698.71826,650.0,48.71826
2186,698.52155,650.0,48.521545
2187,697.9896,650.0,47.989624
2188,696.809,650.0,46.80902
2189,697.484,648.0,49.48401
2190,700.1108,648.0,52.11078
2191,698.59863,649.0,49.598633
2192,696.398,650.0,46.39801
2193,698.1659,649.0,49.165894
2194,699.09454,649.0,50.094543
2195,698.49,648.0,50.48999
2196,697.51434,648.0,49.514343
2197,698.6065,649.0,49.606506
2198,699.1322,649.0,50.132202
2199,697.28845,650.0,47.288452
2200,695.12775,650.0,45.127747
2201,696.82654,650.0,46.826538
2202,697.78876,648.0,49.788757
2203,698.50684,649.0,49.506836
2204,698.3989,649.0,49.398926
2205,698.0635,650.0,48.063477
2206,699.4224,650.0,49.422424
2207,697.448,649.0,48.447998
2208,696.61676,648.0,48.61676
2209,697.3477,648.0,49.347717
2210,699.50244,648.0,51.50244
2211,699.2769,649.0,50.276917
2212,699.0449,650.0,49.04492
2213,698.8294,650.0,48.829407
2214,698.0752,650.0,48.075195
2215,696.7858,649.0,47.785828
2216,696.14056,648.0,48.140564
2217,697.5099,648.0,49.509888
2218,698.48486,650.0,48.484863
2219,699.25323,650.0,49.253235
2220,698.2882,649.0,49.288208
2221,696.6959,648.0,48.695923
2222,698.5774,648.0,50.577393
2223,697.90955,648.0,49.909546
2224,697.53766,650.0,47.53766
2225,697.9238,650.0,47.92383
2226,698.8653,650.0,48.865295
2227,698.22314,650.0,48.223145
2228,697.802,649.0,48.802002
2229,697.3894,649.0,48.389404
2230,698.5552,648.0,50.555176
2231,698.30225,650.0,48.302246
2232,696.0967,650.0,46.09668
2233,696.0413,648.0,48.04132
2234,697.0473,648.0,49.047302
2235,697.5133,648.0,49.513306
2236,697.2312,648.0,49.2312
2237,698.1311,648.0,50.131104
2238,698.58167,650.0,48.581665
2239,698.4844,650.0,48.484375
2240,695.43585,650.0,45.435852
2241,695.2003,649.0,46.200317
2242,696.52246,649.0,47.52246
2243,696.9951,648.0,48.995117
2244,697.6158,648.0,49.615784
2245,696.83167,649.0,47.831665
2246,696.62964,649.0,47.62964
2247,696.39795,648.0,48.39795
2248,693.92426,648.0,45.924255
2249,694.86053,648.0,46.860535
2250,697.51373,648.0,49.513733
2251,696.9714,649.0,47.971375
2252,696.0208,650.0,46.020813
2253,696.56555,649.0,47.56555
2254,696.9123,649.0,47.912292
2255,697.004,648.0,49.00403
2256,694.92993,648.0,46.92993
2257,695.7441,649.0,46.74408
2258,697.2392,649.0,48.239197
2259,696.5747,649.0,47.574707
2260,695.6448,648.0,47.644775
2261,695.7344,648.0,47.734375
2262,695.9197,648.0,47.919678
2263,696.1985,648.0,48.198486
2264,695.4138,649.0,46.41382
2265,695.46844,650.0,45.468445
2266,696.67505,649.0,47.67505
2267,696.1395,649.0,47.139526
2268,696.18207,648.0,48.182068
2269,696.5348,648.0,48.53479
2270,697.6185,649.0,48.61853
2271,697.28235,648.0,49.28235
2272,695.801,649.0,46.801025
2273,694.797,648.0,46.796997
2274,695.6424,648.0,47.642395
2275,694.97363,648.0,46.973633
2276,695.1917,648.0,47.19171
2277,696.5788,648.0,48.578796
2278,697.62866,650.0,47.628662
2279,696.3638,649.0,47.36377
2280,694.8946,649.0,45.894592
2281,694.18195,648.0,46.181946
2282,696.5427,648.0,48.542725
2283,696.39984,648.0,48.39984
2284,696.4099,648.0,48.409912
2285,696.95654,649.0,47.956543
2286,697.62317,649.0,48.62317
2287,695.93945,648.0,47.939453
2288,694.39105,648.0,46.391052
2289,694.57983,648.0,46.579834
2290,697.4032,648.0,49.4032
2291,695.9787,649.0,46.9787
2292,695.69556,650.0,45.695557
2293,695.93555,649.0,46.935547
2294,697.1105,649.0,48.110474
2295,695.6587,648.0,47.65869
2296,694.7239,648.0,46.723877
2297,695.2913,648.0,47.29132
2298,696.42926,649.0,47.42926
2299,695.9522,648.0,47.95221
2300,694.55615,648.0,46.556152
2301,695.9311,648.0,47.93109
2302,697.5324,648.0,49.53241
2303,697.14026,648.0,49.14026
2304,695.7035,649.0,46.70349
2305,695.27014,650.0,45.27014
2306,696.883,650.0,46.882996
2307,695.47046,649.0,46.47046
2308,694.4312,648.0,46.431213
2309,695.69763,648.0,47.69763
2310,698.44885,648.0,50.448853
2311,697.1966,649.0,48.196594
2312,696.0652,648.0,48.065186
2313,695.2172,649.0,46.217224
2314,696.1496,648.0,48.149597
2315,695.3788,648.0,47.378784
2316,693.8427,648.0,45.842712
2317,696.43317,649.0,47.433167
2318,698.653,649.0,49.653015
2319,696.41595,649.0,47.415955
2320,694.9121,650.0,44.91211
2321,694.2297,648.0,46.229675
2322,696.47626,648.0,48.476257
2323,696.4989,648.0,48.4989
2324,694.58057,648.0,46.580566
2325,696.0409,649.0,47.040894
2326,696.9388,648.0,48.93878
2327,695.0064,649.0,46.00641
2328,694.6396,649.0,45.639587
2329,694.0178,648.0,46.017822
2330,695.8261,648.0,47.82611
2331,696.129,649.0,47.12903
2332,693.86926,649.0,44.869263
2333,695.1179,649.0,46.11792
2334,695.9199,648.0,47.91992
2335,694.74005,648.0,46.74005
2336,693.0401,648.0,45.0401
2337,693.61084,648.0,45.61084
2338,695.5461,649.0,46.54608
2339,694.9384,649.0,45.938416
2340,692.1963,648.0,44.19629
2341,693.1638,648.0,45.16382
2342,695.9127,648.0,47.91272
2343,695.4424,648.0,47.442383
2344,693.6871,648.0,45.687073
2345,693.6218,650.0,43.621826
2346,695.4388,649.0,46.43878
2347,694.6882,648.0,46.68817
2348,691.5734,648.0,43.573425
2349,693.57446,648.0,45.574463
2350,696.5029,648.0,48.50293
2351,695.7647,649.0,46.76471
2352,692.90265,649.0,43.90265
2353,692.6876,648.0,44.687622
2354,694.5982,648.0,46.598206
2355,694.5676,648.0,46.567627
2356,691.7507,648.0,43.75067
2357,694.0341,648.0,46.03412
2358,696.43884,650.0,46.438843
2359,696.15125,650.0,46.151245
2360,693.33966,648.0,45.33966
2361,693.0215,648.0,45.021484
2362,695.3163,648.0,47.316284
2363,695.942,648.0,47.942017
2364,692.94165,648.0,44.94165
2365,695.2206,649.0,46.22058
2366,696.4177,649.0,47.417725
2367,695.14435,648.0,47.14435
2368,692.70435,649.0,43.704346
2369,693.8926,648.0,45.89258
2370,696.59045,648.0,48.590454
2371,696.6484,650.0,46.648376
2372,692.71716,649.0,43.717163
2373,694.1017,648.0,46.101685
2374,695.2131,648.0,47.213074
2375,695.6007,648.0,47.600708
2376,693.843,648.0,45.843018
2377,694.68646,648.0,46.686462
2378,696.70575,650.0,46.70575
2379,696.4807,650.0,46.480713
2380,691.96173,649.0,42.96173
2381,694.3895,648.0,46.389526
2382,695.45825,648.0,47.458252
2383,696.44385,648.0,48.443848
2384,693.646,649.0,44.645996
2385,695.2205,650.0,45.22052
2386,695.21545,649.0,46.215454
2387,696.19275,648.0,48.19275
2388,692.98737,648.0,44.987366
2389,693.9707,648.0,45.970703
2390,696.30634,648.0,48.306335
2391,696.994,650.0,46.99402
2392,694.66656,649.0,45.666565
2393,694.4141,648.0,46.414124
2394,694.78326,650.0,44.783264
2395,696.0443,648.0,48.04431
2396,693.7866,648.0,45.78662
2397,695.1316,649.0,46.13159
2398,695.81274,649.0,46.812744
2399,695.6323,648.0,47.632324
2400,693.20166,648.0,45.20166
2401,694.18677,648.0,46.186768
2402,694.3876,648.0,46.387573
2403,696.2916,648.0,48.291626
2404,694.2416,648.0,46.241577
2405,694.5354,649.0,45.5354
2406,696.2346,648.0,48.23462
2407,695.2599,648.0,47.259888
2408,693.5747,648.0,45.574707
2409,693.99225,648.0,45.99225
2410,695.5856,648.0,47.58557
2411,696.19617,649.0,47.196167
2412,693.84235,649.0,44.842346
2413,693.5663,649.0,44.566284
2414,694.5177,648.0,46.5177
2415,694.7959,648.0,46.7959
2416,693.0658,648.0,45.065796
2417,695.08813,648.0,47.088135
2418,696.08905,649.0,47.08905
2419,696.2022,649.0,47.20221
2420,694.21216,650.0,44.21216
2421,693.9054,649.0,44.905396
2422,695.41,648.0,47.409973
2423,696.2081,648.0,48.20813
2424,694.4136,649.0,45.413574
2425,695.4046,649.0,46.404602
2426,695.40283,649.0,46.402832
2427,695.20123,648.0,47.201233
2428,693.3795,648.0,45.379517
2429,693.626,648.0,45.625977
2430,695.29645,648.0,47.296448
2431,695.9793,649.0,46.97931
2432,693.9148,650.0,43.914795
2433,695.344,650.0,45.343994
2434,694.1347,649.0,45.134705
2435,695.6243,649.0,46.62433
2436,693.754,648.0,45.75403
2437,695.4281,649.0,46.4281
2438,696.5217,649.0,47.52173
2439,697.0314,650.0,47.031372
2440,694.5247,648.0,46.52472
2441,695.401,648.0,47.401
2442,695.53076,648.0,47.53076
2443,696.481,648.0,48.481018
2444,695.3788,648.0,47.378784
2445,695.05756,649.0,46.057556
2446,694.9638,650.0,44.963806
2447,696.0276,648.0,48.027588
2448,693.9241,648.0,45.924072
2449,695.45056,648.0,47.45056
2450,695.7241,648.0,47.72412
2451,697.8732,650.0,47.87323
2452,694.81415,649.0,45.814148
2453,695.175,648.0,47.174988
2454,695.92694,648.0,47.92694
2455,696.722,648.0,48.721985
2456,694.9431,648.0,46.943115
2457,696.26526,648.0,48.26526
2458,695.823,650.0,45.822998
2459,696.8811,649.0,47.881104
2460,693.52246,650.0,43.52246
2461,694.06995,650.0,44.069946
2462,694.99133,648.0,46.991333
2463,696.81604,648.0,48.81604
2464,695.0618,649.0,46.06183
2465,696.93054,650.0,46.930542
2466,696.07983,649.0,47.079834
2467,697.2159,648.0,49.21588
2468,693.8091,648.0,45.809082
2469,695.2936,648.0,47.29358
2470,696.7902,648.0,48.790222
2471,697.786,649.0,48.78601
2472,695.6719,650.0,45.671875
2473,695.4353,649.0,46.435303
2474,693.8171,649.0,44.817078
2475,695.6492,649.0,46.64917
2476,693.21606,648.0,45.216064
2477,695.191,648.0,47.19098
2478,695.57214,649.0,46.572144
2479,696.73883,649.0,47.73883
2480,693.95575,648.0,45.95575
2481,695.1045,648.0,47.104492
2482,693.6721,648.0,45.67212
2483,697.1045,648.0,49.104492
2484,693.9476,648.0,45.94757
2485,696.1301,650.0,46.130127
2486,695.7526,650.0,45.752625
2487,696.0901,650.0,46.090088
2488,694.6715,649.0,45.67151
2489,695.00867,648.0,47.008667
2490,695.1966,649.0,46.196594
2491,696.7785,649.0,47.778503
2492,694.2385,650.0,44.238525
2493,695.0873,649.0,46.08728
2494,694.254,648.0,46.25403
2495,695.625,648.0,47.625
2496,695.0331,648.0,47.03308
2497,694.7648,648.0,46.76477
2498,694.9546,650.0,44.95459
2499,697.487,650.0,47.487
2500,693.84705,649.0,44.847046
2501,694.7245,650.0,44.724487
2502,695.7125,648.0,47.712524
2503,696.85516,648.0,48.855164
2504,695.52734,649.0,46.527344
2505,695.7933,649.0,46.793274
2506,695.37726,649.0,46.37726
2507,695.9363,648.0,47.93628
2508,693.401,648.0,45.401
2509,695.23016,648.0,47.230164
2510,696.5047,648.0,48.5047
2511,697.572,649.0,48.57202
2512,695.62897,650.0,45.628967
2513,695.0389,650.0,45.03888
2514,694.69336,649.0,45.69336
2515,696.6054,648.0,48.605408
2516,694.212,648.0,46.211975
2517,696.61975,648.0,48.61975
2518,696.91797,649.0,47.91797
2519,696.7912,650.0,46.7912
2520,694.93677,648.0,46.936768
2521,694.19434,648.0,46.194336
2522,694.9724,648.0,46.972412
2523,697.51514,648.0,49.515137
2524,694.5715,649.0,45.571472
2525,697.06885,650.0,47.068848
2526,696.97046,650.0,46.97046
2527,696.51,650.0,46.51001
2528,695.11084,648.0,47.11084
